date,location,text
2021-02-03 15:42:04,,@ML_Ayuda  buen día tenga todos sres de mercado libre al respecto cumplo con informarle que soy usuari de mercado l… https://t.co/CLx4hUVeIJ
2021-02-03 15:42:02,Cordoba - Argentina,@aangelverde @ML_Ayuda @Mercadolibre Jajaja una falta de respeto de parte de marcos galperin no solucionarme el problema
2021-02-03 15:41:51,"China, NL México",@ML_Ayuda @Mercadolibre @DHLMexayuda @DHLMex Miren esa captura
2021-02-03 15:41:43,,"@ML_Ayuda Mi nombre de usuario es TIENDA ABZ y necesito me reestablezcan el servicio de flex urgente, me estan priv… https://t.co/1b9F0it6Oc"
2021-02-03 15:41:33,,@ML_Ayuda Sisi eso lo sabía. Pero cometí un error en el tipeo del código postal y el envío está fallando ( por ese… https://t.co/oQp6iiEj0l
2021-02-03 15:41:30,,"@ML_Ayuda estoy claro con lo que me indicas, yo realize el reclamo y me contacte con el vendedor desde ayi  tenia p… https://t.co/Nx4nlAglRY"
2021-02-03 15:40:52,"China, NL México",@ML_Ayuda @Mercadolibre @DHLMexayuda @DHLMex https://t.co/mhGQ10iVWm
2021-02-03 15:40:39,Argentina,@ML_Ayuda @Mercadolibre y???? no me respondieron el @
2021-02-03 15:40:15,Merlo,"@ML_Ayuda Reclamo sobre servicio de envios de ML Argentina:en pagina de seguimento esta""No pudimos entregar su envi… https://t.co/UUJDJ01lke"
2021-02-03 15:40:02,Cordoba - Argentina,@ML_Ayuda quiero devolver un producto de la compra que realicé porque no es lo que estaba publicado. No encuentro la opción para devolverlo.
2021-02-03 15:39:57,,@elkikevega @mercadopago @ML_Mexico Parece que MercadoPago de México hace la misma estafa que @mercadopago_arg @ML_Ayuda
2021-02-03 15:39:30,,@ML_Ayuda Al intentar entrar a cobros me sale que no tengo ninguna venta https://t.co/JgjNtJPQvE
2021-02-03 15:38:28,Barranquilla,"@ML_Ayuda Esto es lo que me enviaron sobre la compra y cuando recibieron el producto, como así que no coincide ??
S… https://t.co/t4SVw2fZmG"
2021-02-03 15:38:09,,"@manuelsoto15 @ML_Ayuda @Mercadolibre Se está calentando el guaso, con este no se jode"
2021-02-03 15:37:10,,@ML_Ayuda Ya hice el reclamo. Van 3 semanas cuando el acuerda era que se entregaba en 24hs. Quiero cancelar la comp… https://t.co/9gtlX17y1l
2021-02-03 15:36:56,,@ML_Ayuda hola necesito ayuda con una garantía...vendí un producto y el cliente dice que no le funciona...como debemos proceder? gracias
2021-02-03 15:36:29,,"@ML_Ayuda @Mercadolibre Si, ya lo se pero en este caso no pasaron nunca por mi domicilio."
2021-02-03 15:35:11,,@ML_Ayuda @Mercadolibre Hola @ML_Ayuda @Mercadolibre me mandaron el mail? No me llegó nada. Pregunto dado que si el… https://t.co/8ofAiVBSeJ
2021-02-03 15:34:59,,@ML_Ayuda @ML_Mexico Es el #12964902199. PEDA8001830
2021-02-03 15:34:34,Chile,"@ML_Ayuda @Mercadolibre SI, entiendo como crear la cuenta solo que cuando ingreso mi RUT me dice ""Revisa este dato"""
2021-02-03 15:33:29,,@ML_Ayuda hola chicos necesito ayuda con un paquete que no me está llegando. Puede ser?
2021-02-03 15:32:37,,"@ML_Ayuda Gracias, mi usuario es LESTATRR y me ocurre en esta compra particular:  https://t.co/68k9K6Edfo"
2021-02-03 15:32:36,"Paraná, Entre Ríos, Argentina","@ML_Ayuda @Mercadolibre @mercadopago @mercadopago_arg El plazo ya esta terminado el dinero, supuestamente acreditad… https://t.co/aPFGtDQTeH"
2021-02-03 15:30:14,,@ML_Ayuda Sinceramente no sé para que se involucraron en la logística ya que dejan bastante que desear. ¿Cuando es… https://t.co/YcQjaCaTT4
2021-02-03 15:29:50,,@ML_Ayuda Estoy intentando pagar con PayPal pero por alguna razón mi transacción siempre está bloqueada. También es… https://t.co/EiQ8l8yRwQ
2021-02-03 15:26:41,,@ML_Ayuda cuál es su número de soporte en chile ya que entregue el producto pero aún no me liberan mi dinero
2021-02-03 15:26:27,,"@ML_Ayuda Hola, no aparecen los 3 puntos, dice "" Estamos revisando tu publicación. Te avisaremos pronto. "" Que debo… https://t.co/j97Q1I9Jf1"
2021-02-03 15:25:44,,@ML_Ayuda si ya el plazo se cumplio e intentado solicitar ayuda a mercado libre y no me toma el pedido de ayuda dic… https://t.co/J2LurLFwFp
2021-02-03 15:24:34,"Xalapa, Veracruz de Ignacio de","@ML_Ayuda  sigo sin obtener respuesta, ya son 4 días y evaden al usuario.

Necesito pronta respuesta ya qué debo cu… https://t.co/6gi1KgQzZ7"
2021-02-03 15:23:28,Jose c paz,"@ML_Ayuda @LeanGimenezOk @Mercadolibre Dale, mi nombre de usuario es (eze-g)"
2021-02-03 15:23:11,,@ML_Ayuda @ML_Venezuela @Mercadolibre Anuar_electronics inversionesanuar@gmail.com
2021-02-03 15:23:10,Argentina,"@ML_Ayuda @Mercadolibre antu.fernandez@hotmail.com es mi mail con el que ingresó a la cuenta.
El número de compra e… https://t.co/6KME6wLVkz"
2021-02-03 15:23:04,,@ML_Ayuda Carlos.comunicacion@hotmail.com
2021-02-03 15:22:59,"China, NL México",@ML_Ayuda @Mercadolibre @DHLMexayuda @DHLMex Miren https://t.co/jHwf2REYlu
2021-02-03 15:21:31,"China, NL México",@ML_Ayuda @Mercadolibre @DHLMexayuda @DHLMex Si @DHLMex @DHLMexayuda me dijeron que hubo problemas con el paquete q… https://t.co/DN36FQPpAP
2021-02-03 15:19:24,,"@ML_Ayuda Hola, necesito cambiar la dirección de facturación de mi cuenta ya que me cambié de domicilio y necesito… https://t.co/Ljx7iM5vTu"
2021-02-03 15:18:09,,"@ML_Ayuda Hola gente. La semana pasada hice una compra de neumáticos, con lo que sumé los puntos para llegar al niv… https://t.co/vMbaMEMNfi"
2021-02-03 15:18:08,,"@ML_Ayuda buenos dias, mi seudonimo es ED253, estoy teniendo problemas con una compra que realize, y no logro tener… https://t.co/E9ZR2rOG53"
2021-02-03 15:17:14,Ciudad Autónoma de Buenos Aire,@ML_Ayuda @tkmsoluciones @mercadopago Ya hablé con ellos y nada dicen q no pueden hacer nada una vergüenza
2021-02-03 15:16:23,,"@ML_Ayuda @2Morgana1 @cristimhs @Mercadolibre @mercadopago Nop ,yo compré desde mercado libre ,donde les hago llega… https://t.co/H0vPmZpknk"
2021-02-03 15:14:23,,@ML_Ayuda número de operación es 13417444994
2021-02-03 15:13:57,Argentina,"@ML_Ayuda @Mercadolibre Lo recibí y devolver elmporducto gratis. Pongo ""devolver gratis"" y me genera otro reclamo l… https://t.co/cfAT6EiZtB"
2021-02-03 15:13:20,,@ML_Ayuda sigo  esperando mi dinero al igual que mi enfermo vendí de urgencia mi producto lo malbaraté por que teng… https://t.co/QVZt2HBFiR
2021-02-03 15:13:17,,"@ML_Ayuda joamontoya es mi usuario de Mercado libre, anoche realize la compra del Mercado smart point directamente… https://t.co/6buZDIbihr"
2021-02-03 15:13:07,"Buenos Aires, Argentina",@ML_Ayuda @Mercadolibre Básicamente quiero entrar a mi cuenta y no tengo acceso a la misma me pidieron montón de re… https://t.co/RL3l7O37Lo
2021-02-03 15:12:51,Argentina,"@ML_Ayuda @Mercadolibre Quiero hacer la devolución de una compra, al recibir el producto no figuraba en la cuenta q… https://t.co/rWjvrAx216"
2021-02-03 15:09:44,,@ML_Ayuda Muy atentos
2021-02-03 15:09:33,,@ML_Ayuda Espero tener una solución xq necesito urgente mí dinero gracias por responder
2021-02-03 15:09:31,,"@ML_Ayuda como putas voy a pagar si dieron de baja mi cuenta, estan pendejos o que les pasa https://t.co/weUpy7xlVU"
2021-02-03 15:08:08,"China, NL México",@ML_Ayuda @Mercadolibre @DHLMexayuda @DHLMex Mi nombre de usuario es SANDORRIVERA y el número de compra no se donde… https://t.co/mAZ48XvOvT
2021-02-03 15:04:08,"Buenos Aires, Argentina","@ML_Ayuda buenas, hice una compra el sábado, el vendedor me dijo que ya hizo el envío pero el status de la compra m… https://t.co/QgeJ523rEm"
2021-02-03 15:03:58,,"@ML_Ayuda Hola, gracias. La aplicación la instale ayer desde la play store entonces es la mas actualizada, pero el… https://t.co/liF7EMFn6J"
2021-02-03 15:02:25,,"@ML_Ayuda Buen día, aún espero me entreguen mi compra #4304965933 del 15/01 que me informaron el 28/01 que debería… https://t.co/dq3fkSNjmR"
2021-02-03 15:01:36,,"@ML_Ayuda 
No me llega el dinero de mi venta que hice el 23 de enero,ni a mí cuenta de ahorros ni a mí cuenta de me… https://t.co/gx8PWsY4GI"
2021-02-03 14:59:07,,@ML_Ayuda Agustina del huerto Gutiérrez es el nombre de mí usuario necesito mí dinero ya tendría que poder sacarlo… https://t.co/btBsIa0z6s
2021-02-03 14:57:20,,@ML_Ayuda @ML_Argentina @mercadopagos Hace dos meses me suspendieron la cuenta en mercado pago con dinero según me… https://t.co/t1vpPrpJJ1
2021-02-03 14:57:15,,"@ML_Ayuda Al revisar la página dice que se demoró y que llegaría entre el 3 y 5 de febrero, no están cumpliendo lo… https://t.co/d2ShHVE3zA"
2021-02-03 14:56:05,,@ML_Ayuda @ML_Venezuela @Mercadolibre Si y tardan días en responder y me suspenden la cuenta mientras responden. Si… https://t.co/03mve3ClEk
2021-02-03 14:53:50,lejos de donde pertenezco,"@ML_Ayuda les mandé md para que me ayudarán a resolver un problema que tengo, no puedo comprar mi vender nada, segú… https://t.co/t9EibE2545"
2021-02-03 14:52:58,,@ML_Ayuda Pues esta mal que si venden algún producto en mal estado no se haga algo al respecto y se tenga que pagar por esto que no sirve
2021-02-03 14:51:34,,"@ML_Ayuda sigo esperando una respuesta al reclamo del caso 89797701 , sigo con la cuenta bloqueada ,"
2021-02-03 14:51:03,,@ML_Ayuda el comprador lo devolvió y aún no lo recibo de vuelta. Lo necesito. No sé qué otro dato necesitan. Venta… https://t.co/6KJjfskztF
2021-02-03 14:51:00,,@ML_Ayuda Lo mío.mñmmlomlmomom
2021-02-03 14:50:40,"China, NL México",@ML_Ayuda @Mercadolibre @DHLMexayuda @DHLMex No me aparece la respuesta que me dices que seleccione??? https://t.co/Rdmjwj91gq
2021-02-03 14:49:05,,"@ML_Ayuda Hola. Necesito de su ayuda. Ya que realicé una compra, esa compra se canceló y el banco no me ha devuelto… https://t.co/2D8ToU9VhO"
2021-02-03 14:45:26,"Rancagua, Chile",@ML_Ayuda @mercadopago @SERNAC De que sirve ser catalogado por ustedes como un cliente nivel “leyenda” si no dan la… https://t.co/TDgnmCTkE3
2021-02-03 14:45:21,,"@ML_Ayuda 
Buenos días hace dos meses me suspendieron la cuenta de mercado pago con dinero en la cuenta me dijeron… https://t.co/FysoW70BHj"
2021-02-03 14:43:46,,@ML_Ayuda y la puta que te PARIO @ML_Argentina
2021-02-03 14:40:44,,@ML_Ayuda Mil gracias!
2021-02-03 14:40:21,,"@ML_Ayuda no existe manera de contactarse con ustedes desde el panel de vendedores, necesito que me devuelvan el pr… https://t.co/iNr9eQ57dK"
2021-02-03 14:39:53,Cordoba - Argentina,@ML_Ayuda @Mercadolibre Hola buenos días hace 3 semana que estoy esperando una respuesta por e-mail no es tan difíc… https://t.co/8pT0Bxp2TJ
2021-02-03 14:38:21,,"@ML_Ayuda Buenos días, ya lo intente y no me da opción alguna o mas información, el vendedor sigue sin responder mensajes"
2021-02-03 14:35:27,argentina,"@ML_Ayuda @Mercadolibre Hola, alguna novedad? Necesito el producto y ya lo pagué"
2021-02-03 14:35:19,"China, NL México",@Mercadolibre @ML_Ayuda me urge comunicarme con ustedes a donde les marco mi compra con ustedes fue robada a @DHLMexayuda @DHLMex
2021-02-03 14:34:40,Tatooine,@ML_Ayuda @ML_Ayuda ¿Por qué lo cerraron? ¿volvieron a abrirlo porque les escribí esto mismo por mail? ¿Por qué cie… https://t.co/yBT296Q1Nx
2021-02-03 14:33:50,,@ML_Ayuda @ML_Venezuela @Mercadolibre Ayuda. Me mandaron preaviso de suspensión. Y me colocan unas infracciones que… https://t.co/q234vVcQnu
2021-02-03 14:32:44,Argentina,@ML_Ayuda @ML_Argentina @mercadopago @DNDConsumidor @BancoCentral_AR Habilitenme contacto por privado. Por acá no t… https://t.co/tZgrsKcYfz
2021-02-03 14:30:17,Mexico,"@ML_Ayuda Hola necesito cambiar mi cuenta de país, de Mexico a Argentina y no me deja. ¿Como hago?"
2021-02-03 14:29:42,,"@ML_Ayuda Uhhh está, eso está imposible ya que estoy de viaje y me es imposible hacer llamadas, muchas gracias por la ayuda, veré qué hago"
2021-02-03 14:29:10,#Guayana #Venezuela,".@ML_Ayuda Sigo esperando solución a mis dos últimos reclamos ...

- Tengo mas de 240 operaciones TODAS positivas y… https://t.co/rhDqaR4yQ3"
2021-02-03 14:29:06,"Posadas, Argentina","@ML_Ayuda hola , quería saber tengo una compra con pago pre aprobado quería saber cuanto demoran para aprobar, mi c… https://t.co/j2Y7XR525X"
2021-02-03 14:26:36,Tatooine,@ML_Ayuda @ML_Ayuda Anoche me escribieron sobre el caso #93205056 y me pidieron que enviara el texto del .PDF porqu… https://t.co/ANGhX1tqIv
2021-02-03 14:24:17,sincelejo,@ML_Ayuda @JoeBrid66658335 @Mercadolibre Por correo les envíe la información q me pidieron hoy hace 8 días y desde… https://t.co/ske109Zxg1
2021-02-03 14:23:59,"La Plata, Argentina","@ML_Ayuda @Mercadolibre @marcos_galperin #ESTAFA 
@Mercadolibre
 @marcos_galperin
 #afip #Argentina… https://t.co/M4nvJp9xjX"
2021-02-03 14:23:57,,"@ML_Ayuda Mi nombre de usuario es: JONATHAN MURILLO-JARAMILLO

El número de operación es: #12985078137"
2021-02-03 14:23:04,,@ML_Ayuda Espero
2021-02-03 14:21:56,,"@ML_Ayuda compre unos productos que debían llegar ayer y no sucedió, según la página están en camino desde el 29 de… https://t.co/C9Zmm404vG"
2021-02-03 14:18:31,"Villa Urquiza, Buenos Aires",@ML_Ayuda @gmail @Yahoo Les muestro directamente el mail. Este es el e mail que recibí y que me restablecer mail y… https://t.co/ylDy1K6G3D
2021-02-03 14:18:04,sincelejo,@ML_Ayuda @JoeBrid66658335 @Mercadolibre Le agradezco infinitamente la ayuda
2021-02-03 14:17:41,,"@ML_Ayuda Tengo publicado un producto (Ipda Mini), que segun la publicacion esta todo en orden. Sin embargo, si voy… https://t.co/Ax7ghuzSlP"
2021-02-03 14:17:12,sincelejo,@ML_Ayuda @JoeBrid66658335 @Mercadolibre maryvera68@hormail.com https://t.co/NeSfhqsKWv
2021-02-03 14:16:48,,"@ML_Ayuda @Mercadolibre El primero, es de ayer a las 00.00 hs 
Y el segundo es de hoy a las 09.00 hs https://t.co/KihPTkzgoc"
2021-02-03 14:16:19,,@ManuCandal @ML_Ayuda @Mercadolibre Cuando termine todo reclamar que te devuelven el costo de envío insistí insistí… https://t.co/f2ZDnmsrJg
2021-02-03 14:15:30,,@ML_Ayuda hola al intentar reactivar una publicacion me salta a la pagina de reportar un problema https://t.co/WIiAB6vuE4
2021-02-03 14:15:07,,"@ML_Ayuda Nombre de usuario ALYHUWERTMURCIA, venta única"
2021-02-03 14:14:21,,"@ML_Ayuda hola en el dia 02/02/2021 realice dos publicaciones , un auto y una camioneta, con vuestro procedimiento… https://t.co/umnPlNxOio"
2021-02-03 14:13:13,,@ML_Ayuda por el caso #84522167. Escribí el jueves 28/1 mandando la documentación como me pidieron por mail. Me dij… https://t.co/W2gLdU9AwF
2021-02-03 14:12:27,,@ML_Ayuda Ivan Jitar usuario
2021-02-03 14:11:42,,"@ML_Ayuda @ManuCandal @Mercadolibre El tema es que no cumplieron con un contrato tácito, uno paga un envío porque l… https://t.co/Ku6JlTVgZU"
2021-02-03 14:11:38,,@ML_Ayuda jitarivan@yahoo.com.ar
2021-02-03 14:11:07,,"@ML_Ayuda Eso hice hasta el 29 de enero, sin embargo me decía que si se pasaba el tiempo de espera me iba a aparece… https://t.co/P9nTQM8eb5"
2021-02-03 14:10:53,,"@ML_Ayuda Nombre de usuario: GALOGUINI
Compra #4338743477"
2021-02-03 14:10:50,"Buenos Aires, Argentina","@ML_Ayuda 
Hola, ya van dos veces que compro por mercado libre y me cancelan los pedidos me podrían explicar que esta pasando."
2021-02-03 14:09:26,,@ML_Ayuda De “libre” ustedes no tienen nada. Lo único que tengo para decirles a Galperin y ustedes es que: https://t.co/batHRlrDsE
2021-02-03 14:08:52,,@ML_Ayuda Les pasó el número de compra: Compra #4338743477
2021-02-03 14:07:28,sincelejo,@ML_Ayuda @JoeBrid66658335 @Mercadolibre Por ahí no me deja averiguar nada dice caso cerrado por eso escribí por aq… https://t.co/fxgsqMNmDv
2021-02-03 14:06:36,,"@ML_Ayuda @ML_Ayuda  @ML_Ayuda 
 a que mail podría comunicarme de forma directa? necesito enviar un escrito de denuncia"
2021-02-03 14:05:04,,"@ML_Ayuda Buenos días, cancelé la compra de un producto el día 8 de enero, la devolución se tenía que hace el 29 de… https://t.co/om90I2YsFT"
2021-02-03 14:04:28,,"@ML_Ayuda Desde ayer hago eso y me topo con el e mail!! Miro todas las casillas, desde spam, papelera, todos. No me… https://t.co/vB17B0K48Y"
2021-02-03 14:03:56,"Villa Urquiza, Buenos Aires",@ML_Ayuda https://t.co/0EXwAl5LUg
2021-02-03 14:03:20,,"@ML_Ayuda @Mercadolibre Ya inicie el reclamo, y el vendedor no responde. Cuando ayer le he hablado para coordinar e… https://t.co/MuHBnlyfPm"
2021-02-03 14:02:40,sincelejo,@ML_Ayuda @JoeBrid66658335 @Mercadolibre Te lo agradezco muchísimo yo hice una compra el 17 de noviembre pero la má… https://t.co/LkjvhywSGa
2021-02-03 14:02:36,,@frgonzalez12 @ML_Ayuda Eso sin duda alguna! Ayer estuve todo el día afuera esperando a @OcasaAr y jamás apareció l… https://t.co/KGQTq67UDM
2021-02-03 14:02:30,,"@ML_Ayuda Nono, soy comprador, perdón si me expresé mal"
2021-02-03 14:00:43,,@Grobsa_CEO @ML_Ayuda No @ML_Ayuda  no ayuda en nada seguro @OcasaAr  no traiga el pedido como siempre y tenga que… https://t.co/xhOpVDjsMI
2021-02-03 13:58:40,,@ML_Ayuda Mí usuario es CESAR_VELAZCO y numero de compra #4332847220... Por favor necesito que hagan que ocasa me t… https://t.co/EaY09UKvvy
2021-02-03 13:57:31,,"@ML_Ayuda Yo actualmente estoy en mina clavero, yo mandé mi paquete a un punto de retiro que está acá, pero mercado… https://t.co/T5ABEsBSM5"
2021-02-03 13:57:07,,"@ML_Ayuda Buen día. Si, vi el mail. Me indican que voy a poder retirar el dinero a los 60 días de la última venta,… https://t.co/mQWCqycq0q"
2021-02-03 13:56:51,"Villa Urquiza, Buenos Aires",@ML_Ayuda @Mercadolibre @mercadopago Para poder ingresar al link que me pasan tengo que loguearme en mercado libre… https://t.co/gRHnOraEV9
2021-02-03 13:55:58,Ciudad Autónoma de Buenos Aire,@ML_Ayuda @tkmsoluciones @mercadopago Inderepuestos@gmail.com número de pago 12643143452 a Dana
2021-02-03 13:55:33,,@ML_Ayuda cambié de celular que compré en ML y no recupero mi cuenta. Dice que me va a enviar un código a mi correo… https://t.co/EcmZWVjEzM
2021-02-03 13:53:10,,"@ML_Ayuda buenas, necesito ayuda con un punto de retiro."
2021-02-03 13:52:36,sincelejo,@ML_Ayuda @JoeBrid66658335 @Mercadolibre Necesito ayuda urgente para q me devuelvan mi dinero
2021-02-03 13:52:15,,"@ML_Ayuda Hola, cuenta SER-MAR2012, mis publicaciones están Inactivas, dicen "" Estamos revisando tu publicación. Te… https://t.co/3DlGYpEah5"
2021-02-03 13:51:39,,"@ML_Ayuda buenos días.
Tengo problemas para finalizar una compra, no me deja avanzar pues no importa que seleccione… https://t.co/R7vemewkS5"
2021-02-03 13:48:58,Ciudad Autónoma de Buenos Aire,Desde el 14 de Diciembre estoy esperando que @mercadopago y @ML_Ayuda se hagan cargo de la estafa que me realizaron… https://t.co/TMuJrErgoq
2021-02-03 13:47:43,,"@ML_Ayuda @ML_Mexico Tu asesora me indicó que el INE era para validar nacionalidad, le ofrecí pasaporte y cambio de… https://t.co/B0u3zREcCY"
2021-02-03 13:47:36,corrientes,"@ML_Ayuda consulta... compra con envio full aun no enviada ni con numero de seguimiento generado, se puede ampliar… https://t.co/ijfpGfw7lx"
2021-02-03 13:47:00,,@ML_Ayuda En el primer link dice que tarda un dia y en el segundo me dice que sigue pendiente
2021-02-03 13:45:39,Ciudad Autónoma de Buenos Aire,@ML_Ayuda @tkmsoluciones @mercadopago El equipo especialista no soluciona nada solo estafan a los usuarios una vergüenza
